Ribes x houghtonianum; ; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Ribes x robustum; ; Height: 0m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Ripogonum scandens; Supple Jack; Height: 10m. Hardiness: 9-11. Light: semi-shade. Water preference: moist.; ; uncategorised; 9
Robinia fertilis; Bristly Locust; Height: 2m, growing at a medium rate. Hardiness: 4-8. Light: full sun. Water preference: dry - moist.; ; uncategorised; 4
Robinia hispida; Bristly locust; Height: 3.5m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: dry - moist.; Rose-acacia, or Moss locust; uncategorised; 4
Robinia luxurians; New Mexico locust; Height: 8m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 4
Robinia neomexicana; New Mexico Locust; Height: 2m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Rusby's locust, Locust; uncategorised; 4
Robinia pseudoacacia; Black Locust; Height: 25m, growing fast. Hardiness: 4-9. Light: full sun. Water preference: dry - moist.; Yellow Locust; Food forest; 4
Robinia viscosa; Clammy Locust; Height: 13m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; Hartweg's locust; uncategorised; 3
Rosa acicularis; Prickly Rose; Height: 2.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rosa arkansana; Low Prairie Rose; Height: 1.2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa arkansana suffulta; Prairie Rose; Height: 0m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa banksiae; Banksia Rose; Height: 10m, growing fast. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Rosa blanda; Labrador Rose; Height: 2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Smooth rose, Hispid rose; uncategorised; 0
Rosa californica; California Wild Rose; Height: 2.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa canina; Dog Rose; Height: 3m, growing fast. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: unknown moisture.; ; Food forest; 3
Rosa carolina; Pasture Rose; Height: 1.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Carolina rose; uncategorised; 4
Rosa centifolia; Provence Rose; Height: 1.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Cabbage rose; uncategorised; 5
Rosa chinensis; China Rose; Height: 6m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rosa coriifolia; ; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa corymbifera; Dog rose; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rosa cymosa; ; Height: 12m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rosa davurica; Amur rose; Height: 1.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa dumalis; ; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa fedtschenkoana; ; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa gallica; French Rose; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa gigantea; Manipur Wild-Tea Rose; Height: 15m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 8
Rosa gymnocarpa; Wood Rose; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Dwarf rose, Gasquet rose; uncategorised; 5
Rosa hemsleyana; ; Height: 0m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa laevigata; Cherokee Rose; Height: 6m, growing at a medium rate. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Rosa laxa; ; Height: 2.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa macrophylla; ; Height: 4m, growing fast. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rosa majalis; Cinnamon Rose; Height: 2.7m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: unknown moisture.; Double cinnamon rose; uncategorised; 5
Rosa manca; Mancos rose; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rosa micrantha; Smallflower sweetbrier; Height: 1.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa moschata; Musk Rose; Height: 10m, growing fast. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa moyesii; ; Height: 4m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa multiflora; Japanese Rose; Height: 5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Multiflora rose; uncategorised; 4
Rosa nutkana; Nootka Rose; Height: 2.7m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Bristly Nootka rose; Food forest; 4
Rosa obtusifolia; ; Height: 0m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa palustris; Swamp rose; Height: 2m, growing fast. Hardiness: 3-9. Light: full sun. Water preference: unknown moisture.; ; Food forest; 3
Rosa pimpinellifolia; Burnet Rose; Height: 1m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Scotch rose; uncategorised; 4
Rosa pisocarpa; Cluster Rose; Height: 2.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Ahart's cluster rose; uncategorised; 5
Rosa roxburghii; Sweet Chestnut Rose; Height: 1.2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Chestnut rose; uncategorised; 4
Rosa rubiginosa; Sweet Briar; Height: 2.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Sweetbriar rose; uncategorised; 4
Rosa rugosa; Ramanas Rose; Height: 2m, growing at a medium rate. Hardiness: 3-9. Light: semi-shade or full sun. Water preference: dry - moist.; Rugosa rose; Food forest; 3
Rosa sericea; Himalayan Rose; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa sericea pteracantha; ; Height: 2.5m, growing at a medium rate. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa setigera; Prairie rose; Height: 2.5m, growing fast. Hardiness: 4-7. Light: full sun. Water preference: dry - moist.; Climbing Wild Rose; Food forest; 4
Rosa setipoda; ; Height: 2.4m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa sherardii; Sherard's downy rose; Height: 0m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa sweginzowii; Sweginzow's rose; Height: 4m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa tomentosa; Whitewoolly rose; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa villosa; Apple Rose; Height: 1.8m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rosa virginiana; Virginia Rose; Height: 1.5m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 3
Rosa webbiana; ; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa wichuraiana; Memorial Rosa; Height: 5m, growing fast. Hardiness: 5-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rosa woodsii; Western Wild Rose; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Woods' rose, Tehachapi rose; uncategorised; 4
Rosa x beanii; ; Height: 0m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rosa x damascena; Damask Rose; Height: 1.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rosa x odorata; Tea Rose; Height: 6m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rosmarinus officinalis; Rosemary; Height: 1.5m, growing at a medium rate. Hardiness: 6-11. Light: full sun. Water preference: dry - moist.; ; Food forest; 6
Roupala montana; Roupale; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; Leopardwood; uncategorised; 10
Rubus abbrevians; Vermont blackberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus adenophorus; ; Height: 2.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus affinis; ; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rubus allegheniensis; Alleghany Blackberry; Height: 3m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Graves' blackberry; Food forest; 3
Rubus almus; Mayes Dewberry; Height: 2m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; Garden dewberry; Food forest; 7
Rubus amabilis; ; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus argutus; Highbush Blackberry; Height: 2.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Sawtooth blackberry; uncategorised; 0
Rubus australis; ; Height: 0m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Rubus baileyanus; Bailey's dewberry; Height: 1m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 0
Rubus bellobatus; Kittatinny Blackberry; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus bifrons; Himalayan berry; Height: 1.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Hybrid European blackberry, Hybrid blackberry; uncategorised; 0
Rubus buergeri; ; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus caesius; Dewberry; Height: 0.2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; European dewberry; uncategorised; 4
Rubus canadensis; American Dewberry; Height: 2.5m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Smooth blackberry; Food forest; 3
Rubus chroosepalus; ; Height: 0.3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus cockburnianus; ; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus corchorifolius; Fingerberry; Height: 2.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Brombeere, Jute-leaved raspberry,; Food forest; 5
Rubus coreanus; Korean Bramble; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus crataegifolius; Korean raspberry; Height: 2.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rubus cuneifolius; Sand Blackberry; Height: 0.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus deliciosus; Rocky Mountain Raspberry; Height: 3m, growing at a medium rate. Hardiness: 4-8. Light: full sun. Water preference: moist.; Delicious raspberry; uncategorised; 4
Rubus ellipticus; Golden Evergreen Raspberry; Height: 4.5m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; Yellow Himalayan raspberry; Food forest; 7
Rubus enslenii; Northern dewberry; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus flagellaris; Northern Dewberry; Height: 0.2m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Rubus flagelliflorus; ; Height: 1.8m. Hardiness: 6-9. Light: semi-shade. Water preference: moist.; ; uncategorised; 6
Rubus floridus; Sawtooth blackberry; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus flosculosus; ; Height: 2.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus frondosus; Yankee Blackberry; Height: 0.8m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 4
Rubus fruticosus; Blackberry; Height: 3m, growing fast. Hardiness: 5-9. Light: full shade or semi-shade or full sun. Water preference: moist.; Shrubby blackberry; Food forest; 5
Rubus geoides; ; Height: 0.6m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus geophilus; Northern dewberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus glandicaulis; Glandstem blackberry; Height: 1.8m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus glaucus; Mora De Castilla; Height: 3m. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Andes berry; Food forest; 10
Rubus gunnianus; ; Height: 0.2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus henryi; ; Height: 6m, growing fast. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus hispidus; Swamp Dewberry; Height: 0.2m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Bristly dewberry; uncategorised; 3
Rubus hypargyrus niveus; ; Height: 0m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Rubus ichangensis; ; Height: 0.3m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 6
Rubus idaeus; Raspberry; Height: 2m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; American red raspberry, Grayleaf red raspberry; Food forest; 4
Rubus illecebrosus; Strawberry-Raspberry; Height: 0.6m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rubus innominatus; ; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus invisus; Upland dewberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus jacens; Spreading dewberry; Height: 0.3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 0
Rubus kuntzeanus; ; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus laciniatus; Oregon Cut-Leaf Blackberry; Height: 2.5m, growing fast. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Cutleaf blackberry; Food forest; 4
Rubus lasiostylus; ; Height: 1.8m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rubus laudatus; Plains blackberry; Height: 5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rubus leucodermis; Whitebark Raspberry; Height: 2.5m, growing at a medium rate. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus leucostachys; ; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus lineatus; ; Height: 3m. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Rubus linkianus; Link's blackberry; Height: 0m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus loganobaccus; Loganberry; Height: 2.5m, growing fast. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 7
Rubus louisianus; Sawtooth blackberry; Height: 2m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Rubus mesogaeus; ; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus michiganensis; Michigan dewberry; Height: 2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: dry - moist.; ; Food forest; 0
Rubus microphyllus; Hsuan Kou Tzu; Height: 0m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; Mu Mei, Shan Mei,; Food forest; 8
Rubus moluccanus; Ceylon Blackberry; Height: 6m. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; Eelkek; Food forest; 9
Rubus moorei; Bush Lawyer; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus nepalensis; Nepalese Raspberry; Height: 0.2m, growing at a medium rate. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 7
Rubus nessensis; ; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus nigricans; Setose blackberry; Height: 1m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus nitidioides; ; Height: 1.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus niveus; Ceylon Raspberry; Height: 2.5m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; Snowpeaks raspberry; Food forest; 8
Rubus nubigenus; Giant Colombian Blackberry; Height: 2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus occidentalis; Black Raspberry; Height: 3m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Rubus odoratus; Thimbleberry; Height: 2.5m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Purpleflowering raspberry; Food forest; 3
Rubus palmatus; ; Height: 1.8m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Rubus parviflorus; Thimbleberry; Height: 2.5m, growing at a medium rate. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Rubus parvifolius; Japanese Raspberry; Height: 1m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus parvus; ; Height: 0.2m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 8
Rubus pascuus; Chesapeake blackberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus pectinellus; Atibulnak; Height: 0.2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus pedatus; Trailing Wild Raspberry; Height: 0.3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Strawberryleaf raspberry; Food forest; 0
Rubus peltatus; ; Height: 1.5m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Rubus phoenicolasius; Japanese Wineberry; Height: 3m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Wine raspberry; Food forest; 4
Rubus procerus; Himalayan Giant Blackberry; Height: 10m, growing fast. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rubus rolfei; Emerald Carpet' raspberry; Height: 0.1m. Hardiness: 7-9. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Rubus rosa; Rose blackberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus roseus; Mora Silvestre; Height: 2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Rubus rosifolius; Mauritius Raspberry; Height: 2m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus saxatilis; Stone Bramble; Height: 0.3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Rubus serissimus; Chesapeake blackberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus setchuenensis; ; Height: 3.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rubus sieboldii; Palmleaf dewberry; Height: 0m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Rubus species; Hybrid Berries; Height: 3m, growing fast. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus spectabilis; Salmonberry; Height: 1.8m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Rubus squarrosus; ; Height: 0.3m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Rubus strigosus; American Red Raspberry; Height: 2m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; Grayleaf red raspberry; Food forest; 3
Rubus thibetanus; ; Height: 2.5m, growing at a medium rate. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus tricolor; Creeping Bramble; Height: 0.3m, growing fast. Hardiness: 6-9. Light: full shade or semi-shade or full sun. Water preference: dry - moist.; ; Food forest; 6
Rubus trifidus; ; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Rubus trivialis; Southern Dewberry; Height: 1m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Rubus ulmifolius; Elm-Leaved Bramble; Height: 3m, growing at a medium rate. Hardiness: 6-9. Light: full shade or semi-shade or full sun. Water preference: moist.; Elmleaf blackberry; uncategorised; 6
Rubus ursinus; Pacific Dewberry; Height: 0m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; California blackberry; Food forest; 6
Rubus villosus; Low-Running Blackberry; Height: 1.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 0
Ruscus aculeatus; Butcher's Broom - Knee Holly; Height: 0.8m, growing slowly. Hardiness: 6-9. Light: full shade or semi-shade. Water preference: dry - moist.; ; uncategorised; 6
Ruta chalepensis; Egyptian Rue; Height: 0.8m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; Fringed rue; uncategorised; 7
Ruta graveolens; Rue; Height: 0.5m, growing at a medium rate. Hardiness: 4-10. Light: semi-shade or full sun. Water preference: dry - moist.; Common rue, Herb of Grace, Garden Rue; uncategorised; 4
Ruta montana; Mountain Rue; Height: 0.3m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 6
Schinziophyton rautanenii; Mongongo Nut. Manketti Tree; Height: 12m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; Food forest; 10
Stauntonia hexaphylla; ; Height: 10m, growing at a medium rate. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 8
Swartzia panacoco; Coracao-de-Negro; Height: 25m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; panococo, Brazilian ebony; uncategorised; 10
Toxicodendron sylvestre; Yame-haze; Height: 10m, growing at a medium rate. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 9
Trachelospermum jasminoides; Star Jasmine; Height: 6m, growing slowly. Hardiness: 8-10. Light: semi-shade or full sun. Water preference: moist.; Confederate jasmine; uncategorised; 8
Sabal etonia; Scrub Palmetto; Height: 3m, growing slowly. Hardiness: 7-10. Light: full sun. Water preference: moist.; ; uncategorised; 7
Sabal mexicana; Mexican Palmetto; Height: 10m, growing slowly. Hardiness: 8-11. Light: full sun. Water preference: moist.; Rio Grande palmetto, Texas Palmetto; uncategorised; 8
Sabal minor; Bush Palmetto; Height: 3m, growing slowly. Hardiness: 8-11. Light: full sun. Water preference: moist.; Dwarf palmetto; uncategorised; 8
Salacca zalacca; Salak Palm; Height: 4m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Snake Palm; Food forest; 10
Salix acutifolia; Sharp-Leaf Willow; Height: 10m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix aegyptiaca; ; Height: 4m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix alaxensis; Feltleaf Wiillow; Height: 10m. Hardiness: 3-7. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 3
Salix alba; White Willow; Height: 25m, growing fast. Hardiness: 2-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 2
Salix 'Americana'; ; Height: 0m. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
Salix amygdaloides; Peach Leaved Willow; Height: 20m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix appendiculata; ; Height: 6m. Hardiness: 6-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 6
Salix arenaria; ; Height: 1m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Salix aurita; Eared Sallow; Height: 2.5m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix babylonica; Weeping Willow; Height: 12m, growing fast. Hardiness: 6-9. Light: full sun. Water preference: unknown moisture.; Babylon Weeping Willow; uncategorised; 6
Salix bebbiana; Beak Willow; Height: 7m, growing fast. Hardiness: 3-7. Light: full sun. Water preference: unknown moisture.; Bebb Willow; uncategorised; 3
Salix 'Bowles hybrid'; ; Height: 5m, growing fast. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
Salix brachycarpa; shortfruit willow; Height: 1.4m. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix caprea; Goat Willow; Height: 10m, growing fast. Hardiness: 4-9. Light: semi-shade or full sun. Water preference: unknown moisture.; Kilmarnock Willow, Pink Pussy Willow, Pussy Willow; uncategorised; 4
Salix chaenomeloides; Japanese Pussy Willow; Height: 6m, growing fast. Hardiness: 6-8. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 6
Salix cinerea; Grey Willow; Height: 5m. Hardiness: 2-7. Light: full sun. Water preference: unknown moisture.; Large gray willow; uncategorised; 2
Salix commutata; undergreen willow; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 4
Salix daphnoides; Violet Willow; Height: 10m, growing fast. Hardiness: 4-8. Light: full sun. Water preference: unknown moisture.; Daphne willow; uncategorised; 4
Salix eriocephala; Missouri Willow; Height: 4m. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; Missouri River willow; uncategorised; 5
Salix exigua; Coyote Willow; Height: 9m. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; Narrowleaf willow; uncategorised; 0
Salix fluviatilis; River Willow; Height: 7m. Hardiness: 3-7. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 3
Salix 'Forbiana'; ; Height: 0m, growing fast. Hardiness: 0-0. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 0
